group,names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference
12,MITF,13.929656,4.3205624,4.183631795856588e-44,8.933069328764461e-42,0.5432098765432098,0.09320557491289198
12,FERMT2,13.863311,4.168973,1.056849835188327e-43,2.2349325408939304e-41,0.345679012345679,0.032229965156794424
12,GALC,13.858767,4.168423,1.1259166454580785e-43,2.3583128365294785e-41,0.5432098765432098,0.09059233449477352
12,COL18A1,13.764444,4.1883616,4.1707695983129615e-43,8.653559978839336e-41,0.37037037037037035,0.03832752613240418
12,MAST4,13.485038,3.6144612,1.9156698894747955e-41,3.937507278431699e-39,0.7530864197530864,0.19817073170731708
12,BMP2K,13.475927,3.930594,2.1674347966219748e-41,4.4137401372321375e-39,0.654320987654321,0.1520034843205575
12,ADAMTS14,13.45053,5.5794144,3.0567427361188166e-41,6.167609449124874e-39,0.1728395061728395,0.006533101045296167
12,B4GALT5,13.400608,3.7542558,5.996961370506433e-41,1.1990106492867998e-38,0.7654320987654321,0.2308362369337979
12,SORBS1,13.308434,4.1927977,2.0677226430125884e-40,4.0968850529527795e-38,0.4444444444444444,0.06315331010452961
12,MARCHF3,13.230997,3.6731727,5.811109166298061e-40,1.141104677628511e-37,0.7530864197530864,0.2225609756097561
12,LINC00996,13.211836,4.7341523,7.497321435664143e-40,1.4591910649076238e-37,0.20987654320987653,0.01132404181184669
12,TRIO,13.185052,3.5196505,1.0698062737669182e-39,2.06388152446981e-37,0.8148148148148148,0.2813588850174216
12,PTGS2,13.169805,4.431132,1.3093535415963963e-39,2.50405325568083e-37,0.41975308641975306,0.05749128919860627
12,NELL1,13.135062,8.939209,2.073216805440439e-39,3.930711827763067e-37,0.08641975308641975,0.00043554006968641115
12,RFX2,13.111095,3.732048,2.844598846651685e-39,5.347116447385513e-37,0.691358024691358,0.1798780487804878
12,CDK15,13.0549755,26.311207,5.95294599156547e-39,1.0910261766041615e-36,0.07407407407407407,0.0
12,ENSG00000240521,13.0549755,26.554844,5.95294599156547e-39,1.0910261766041615e-36,0.07407407407407407,0.0
12,AQP2,13.0549755,26.689365,5.95294599156547e-39,1.0910261766041615e-36,0.07407407407407407,0.0
12,RASGRP4,12.979864,5.5778418,1.5916252190243698e-38,2.8929432596696663e-36,0.19753086419753085,0.010452961672473868
12,ENSG00000285280,12.814414,3.887986,1.3616287205328915e-37,2.454614791039335e-35,0.4567901234567901,0.07055749128919861
12,MTCL1,12.720121,4.6597075,4.5715184584585536e-37,8.174098004624307e-35,0.2345679012345679,0.016550522648083623
12,KIAA1549,12.62838,5.679382,1.4727970302625436e-36,2.6121955714971066e-34,0.19753086419753085,0.01132404181184669
12,AP1S3,12.5692835,3.9124067,3.115352337610333e-36,5.481275516885124e-34,0.5308641975308642,0.10540069686411149
12,MAML3,12.536973,3.7539432,4.685509719059177e-36,8.178445654862577e-34,0.5802469135802469,0.13066202090592335
12,ENSG00000283913,12.453736,5.8732862,1.3344870826246367e-35,2.3109743628475305e-33,0.13580246913580246,0.004355400696864111
12,PBX1,12.428968,4.8605185,1.819670397695192e-35,3.126563363789872e-33,0.2716049382716049,0.024825783972125436
12,HSP90B1,12.356434,3.0125704,4.496654247229108e-35,7.666272624752695e-33,0.9135802469135802,0.6276132404181185
12,NBAS,12.340039,3.5182648,5.512886747026012e-35,9.326532171334082e-33,0.6049382716049383,0.14285714285714285
