group,names,scores,logfoldchanges,pvals,pvals_adj
0,SOD1,7.587919,0.8184115,3.2508359638270385e-14,2.2842056023146346e-12
0,LSP1,7.550755,1.0049335,4.327421709107845e-14,3.0118033433040772e-12
0,OXNAD1,7.537017,1.9337573,4.808437218696737e-14,3.3151084561378473e-12
0,SELPLG,7.513829,1.7679104,5.742253866501342e-14,3.909888213187741e-12
0,PPP2R5C,7.4898868,1.1064471,6.893303871354231e-14,4.679149137120173e-12
0,FYB1,7.4769826,1.1271861,7.604848716795881e-14,5.146259625492056e-12
0,TERF2IP,7.448315,1.2613157,9.453961681486369e-14,6.377944149108273e-12
0,BIRC3,7.4267554,1.1874332,1.1129389653672555e-13,7.462459349183552e-12
0,PDCD4,7.402694,1.293887,1.334490362794471e-13,8.840194743656266e-12
0,MGAT4A,7.3933234,1.5364693,1.4320345562926796e-13,9.429561675612246e-12
0,TIGIT,7.3680315,1.7031667,1.7316617591439813e-13,1.1301019901736968e-11
0,YWHAB,7.359892,0.7029226,1.8405951491463863e-13,1.1976393229342152e-11
0,RGCC,7.3421035,1.0002586,2.1026235152021892e-13,1.3600882049953454e-11
0,DAPK2,7.334798,2.4158568,2.220562453358465e-13,1.4242364505647881e-11
0,CCL4,7.3311453,1.9088911,2.281945054231469e-13,1.4589191156311832e-11
0,RAB27A,7.322807,1.6191407,2.428370368341857e-13,1.5480333191577527e-11
0,CD44,7.279052,0.67894655,3.3617480487457304e-13,2.094473791389939e-11
0,FNBP1,7.2711105,0.81813926,3.5654371210607153e-13,2.2151033503810257e-11
0,IKZF3,7.2530446,1.4636154,4.0750536877860745e-13,2.4877236957544965e-11
0,PBX4,7.2527666,1.4351803,4.083427700483669e-13,2.4877236957544965e-11
0,SERPINB9,7.241729,1.0985641,4.4300121430112835e-13,2.6914159409184297e-11
0,TNFRSF1B,7.193328,1.0260024,6.323079731699445e-13,3.7686583343974495e-11
0,WIPF1,7.1788354,1.0347219,7.030764545530865e-13,4.145512189004298e-11
0,IDS,7.131348,0.9583662,9.939064677517153e-13,5.7828002500697025e-11
0,KMT2E,7.130038,0.69376105,1.0034139532299203e-12,5.822713211975103e-11
0,THEMIS,7.1174116,1.9329023,1.0997280308421724e-12,6.331497011076414e-11
0,FKBP11,7.112806,1.7834954,1.1370733645554354e-12,6.529413709312714e-11
0,HNRNPA1,7.068058,0.5185047,1.5711710543972688e-12,8.86019615368183e-11
0,MSC,7.0671444,3.6822417,1.581541515859531e-12,8.895867661968968e-11
0,ZNF683,7.0642066,2.6782506,1.6153650408930177e-12,9.0629396286633e-11
0,G3BP2,7.049436,1.2284654,1.7964440665576782e-12,1.0027714303503303e-10
0,GYPC,6.9742737,1.0611372,3.0745455133798846e-12,1.6820517282528307e-10
